d	I-dl
lái	B-if3
xe	I-if3
được	I-if3
36	I-if3
tháng	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
e	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
d	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
30	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
e	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
d	I-dl
lái	B-if3
xe	I-if3
được	I-if3
36	I-if3
tháng	I-if3
và	I-if3
60	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
e	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
d	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
50	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
e	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
d	I-dl
lái	B-if3
xe	I-if3
được	I-if3
32	I-if3
tháng	I-if3
và	I-if3
30	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
e	I-a
không	B-qt

khi	B-qt
nào	I-qt
được	O
nâng	B-a
hạng	I-a
giấy	B-dl
phép	I-dl
lái	I-dl
xe	I-dl
từ	O
d	B-dl
lên	B-a
e	I-a

điều	B-qt
kiện	I-qt
để	O
nâng	B-a
hạng	I-a
giấy	B-dl
phép	I-dl
lái	I-dl
xe	I-dl
từ	O
b2	B-dl
lên	B-a
f	I-a
là	B-qt
gì	I-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
40	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
36	I-if3
tháng	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
30	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
36	I-if3
tháng	I-if3
và	I-if3
60	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
50	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
32	I-if3
tháng	I-if3
và	I-if3
30	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

khi	B-qt
nào	I-qt
được	O
nâng	B-a
hạng	I-a
giấy	B-dl
phép	I-dl
lái	I-dl
xe	I-dl
từ	O
b2	B-dl
lên	B-a
f	I-a

điều	B-qt
kiện	I-qt
để	O
nâng	B-a
hạng	I-a
giấy	B-dl
phép	I-dl
lái	I-dl
xe	I-dl
từ	O
d	B-dl
lên	B-a
f	I-a
là	B-qt
gì	I-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
d	I-dl
lái	B-if3
xe	I-if3
được	I-if3
40	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
d	I-dl
lái	B-if3
xe	I-if3
được	I-if3
36	I-if3
tháng	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
d	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
30	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
d	I-dl
lái	B-if3
xe	I-if3
được	I-if3
36	I-if3
tháng	I-if3
và	I-if3
60	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
d	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
50	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
d	I-dl
lái	B-if3
xe	I-if3
được	I-if3
32	I-if3
tháng	I-if3
và	I-if3
30	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

khi	B-qt
nào	I-qt
được	O
nâng	B-a
hạng	I-a
giấy	B-dl
phép	I-dl
lái	I-dl
xe	I-dl
từ	O
d	B-dl
lên	B-a
f	I-a

điều	B-qt
kiện	I-qt
để	O
nâng	B-a
hạng	I-a
giấy	B-dl
phép	I-dl
lái	I-dl
xe	I-dl
từ	O
e	B-dl
lên	B-a
f	I-a
là	B-qt
gì	I-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
e	I-dl
lái	B-if3
xe	I-if3
được	I-if3
40	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
e	I-dl
lái	B-if3
xe	I-if3
được	I-if3
36	I-if3
tháng	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
e	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
30	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
e	I-dl
lái	B-if3
xe	I-if3
được	I-if3
36	I-if3
tháng	I-if3
và	I-if3
60	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
e	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
50	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
e	I-dl
lái	B-if3
xe	I-if3
được	I-if3
32	I-if3
tháng	I-if3
và	I-if3
30	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
f	I-a
không	B-qt

khi	B-qt
nào	I-qt
được	O
nâng	B-a
hạng	I-a
giấy	B-dl
phép	I-dl
lái	I-dl
xe	I-dl
từ	O
e	B-dl
lên	B-a
f	I-a

điều	B-qt
kiện	I-qt
để	O
nâng	B-a
hạng	I-a
giấy	B-dl
phép	I-dl
lái	I-dl
xe	I-dl
từ	O
b2	B-dl
lên	B-a
d	I-a
là	B-qt
gì	I-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
40	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
d	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
36	I-if3
tháng	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
d	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
80	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
d	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
5	I-if3
năm	I-if3
và	I-if3
100	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
d	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
200	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
d	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
b2	I-dl
lái	B-if3
xe	I-if3
được	I-if3
4	I-if3
năm	I-if3
và	I-if3
80	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
d	I-a
không	B-qt

khi	B-qt
nào	I-qt
được	O
nâng	B-a
hạng	I-a
giấy	B-dl
phép	I-dl
lái	I-dl
xe	I-dl
từ	O
b2	B-dl
lên	B-a
d	I-a

điều	B-qt
kiện	I-qt
để	O
nâng	B-a
hạng	I-a
giấy	B-dl
phép	I-dl
lái	I-dl
xe	I-dl
từ	O
c	B-dl
lên	B-a
e	I-a
là	B-qt
gì	I-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
c	I-dl
lái	B-if3
xe	I-if3
được	I-if3
40	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
e	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
c	I-dl
lái	B-if3
xe	I-if3
được	I-if3
36	I-if3
tháng	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
e	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
c	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
80	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
e	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
c	I-dl
lái	B-if3
xe	I-if3
được	I-if3
5	I-if3
năm	I-if3
và	I-if3
100	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
e	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
c	I-dl
lái	B-if3
xe	I-if3
được	I-if3
24	I-if3
tháng	I-if3
và	I-if3
200	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
e	I-a
không	B-qt

người	O
có	O
bằng	B-dl
lái	I-dl
xe	I-dl
hạng	I-dl
c	I-dl
lái	B-if3
xe	I-if3
được	I-if3
4	I-if3
năm	I-if3
và	I-if3
80	I-if3
000	I-if3
km	I-if3
thì	O
có	B-qt
được	I-qt
nâng	B-a
lên	I-a
e	I-a
không	B-qt

khi	B-qt
nào	I-qt
được	O
nâng	B-a
hạng	I-a
giấy	B-dl
phép	I-dl
lái	I-dl
xe	I-dl
từ	O
c	B-dl
lên	B-a
e	I-a

giấy	B-ano
tờ	I-ano
cần	I-ano
thiết	I-ano
khi	O
đi	O
thi	B-if3
bằng	I-if3
lái	I-if3
xe	I-if3
là	B-qt
gì	I-qt

đi	O
thi	O
nâng	B-a
hạng	I-a
bằng	I-a
thì	O
hồ	B-qt
sơ	I-qt
cần	I-qt
những	I-qt
gì	I-qt

trên	O
đường	O
bộ	O
trong	B-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
xe	O
mô	B-tv
tô	I-tv
2	I-tv
bánh	I-tv
tham	O
gia	O
giao	O
thông	O
với	O
tốc	B-qt
độ	I-qt
tối	O
đa	O
cho	B-qt
phép	I-qt
là	I-qt
bao	I-qt
nhiêu	I-qt

trên	O
đường	O
bộ	O
trong	B-l
khu	I-l
vực	I-l
đông	I-l
dân	I-l
cư	I-l
xe	B-tv
gắn	I-tv
máy	I-tv
tham	O
gia	O
giao	O
thông	O
với	O
tốc	B-qt
độ	I-qt
tối	O
đa	O
cho	B-qt
phép	I-qt
là	I-qt
bao	I-qt
nhiêu	I-qt

người	O
điều	O
khiển	O
xe	B-tv
gắn	I-tv
máy	I-tv
trên	O
đường	O
mà	O
trong	O
máu	O
có	O
nồng	B-ac
độ	I-ac
cồn	I-ac
vượt	O
quá	O
bao	B-qt
nhiêu	I-qt
thì	I-qt
bị	I-qt
cấm	I-qt

người	O
điều	O
khiển	O
xe	O
mô	B-tv
tô	I-tv
trên	O
đường	O
mà	O
trong	O
máu	O
có	O
nồng	B-ac
độ	I-ac
cồn	I-ac
vượt	O
quá	O
bao	B-qt
nhiêu	I-qt
thì	I-qt
bị	I-qt
cấm	I-qt

việc	O
sản	B-if3
xuất	I-if3
mua	B-if3
bán	I-if3
sử	B-if3
dụng	I-if3
biển	I-if3
số	I-if3
xe	B-tv
cơ	I-tv
giới	I-tv
được	B-qt
quy	I-qt
định	I-qt
như	I-qt
thế	I-qt
nào	I-qt
trong	O
luật	O
giao	O
thông	O
đường	O
bộ	O

việc	O
sản	B-if3
xuất	I-if3
mua	B-if3
bán	I-if3
sử	B-if3
dụng	I-if3
biển	I-if3
số	I-if3
xe	B-tv
máy	I-tv
chuyên	I-tv
dùng	I-tv
được	B-qt
quy	I-qt
định	I-qt
như	I-qt
thế	I-qt
nào	I-qt
trong	O
luật	O
giao	O
thông	O
đường	O
bộ	O

người	O
điều	O
khiển	O
xe	O
mô	B-tv
tô	I-tv
2	I-tv
bánh	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
kéo	B-a
các	I-a
xe	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
điều	O
khiển	O
xe	O
mô	B-tv
tô	I-tv
2	I-tv
bánh	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
đẩy	B-a
các	I-a
xe	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
điều	O
khiển	O
xe	O
mô	B-tv
tô	I-tv
2	I-tv
bánh	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
kéo	B-a
vật	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
điều	O
khiển	O
xe	O
mô	B-tv
tô	I-tv
2	I-tv
bánh	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
đẩy	B-a
các	I-a
xe	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
điều	O
khiển	O
xe	B-tv
gắn	I-tv
máy	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
kéo	B-a
các	I-a
xe	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
điều	O
khiển	O
xe	B-tv
gắn	I-tv
máy	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
đẩy	B-a
các	I-a
xe	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
điều	O
khiển	O
xe	B-tv
gắn	I-tv
máy	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
kéo	B-a
vật	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
điều	O
khiển	O
	B-tv
xe	I-tv
gắn	I-tv
máy	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
đẩy	B-a
các	I-a
xe	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
điều	O
khiển	O
xe	O
mô	B-tv
tô	I-tv
3	I-tv
bánh	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
kéo	B-a
các	I-a
xe	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
điều	O
khiển	O
xe	O
mô	B-tv
tô	I-tv
3	I-tv
bánh	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
đẩy	B-a
các	I-a
xe	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
điều	O
khiển	O
xe	O
mô	B-tv
tô	I-tv
3	I-tv
bánh	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
kéo	B-a
vật	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
điều	O
khiển	O
xe	O
mô	B-tv
tô	I-tv
3	I-tv
bánh	I-tv
có	B-qt
được	I-qt
phép	O
sử	O
dụng	O
xe	O
để	O
đẩy	B-a
các	I-a
xe	I-a
khác	I-a
khi	O
tham	O
gia	O
giao	O
thông	O
không	B-qt

người	O
ngồi	O
trên	O
xe	O
mô	B-tv
tô	I-tv
3	I-tv
bánh	I-tv
khi	O
tham	O
gia	O
giao	O
thông	O
có	B-qt
được	I-qt
mang	B-if3
vác	I-if3
vật	I-if3
cồng	I-if3
kềnh	I-if3
hay	O
không	B-qt

người	O
ngồi	O
trên	O
xe	O
mô	B-tv
tô	I-tv
2	I-tv
bánh	I-tv
khi	O
tham	O
gia	O
giao	O
thông	O
có	B-qt
được	I-qt
mang	B-if3
vác	I-if3
vật	I-if3
cồng	I-if3
kềnh	I-if3
hay	O
không	B-qt

người	O
ngồi	O
trên	O
xe	B-tv
gắn	I-tv
máy	I-tv
khi	O
tham	O
gia	O
giao	O
thông	O
có	B-qt
được	I-qt
mang	B-if3
vác	I-if3
vật	I-if3
cồng	I-if3
kềnh	I-if3
hay	O
không	B-qt

ô	B-tv
tô	I-tv
tham	O
gia	O
giao	O
thông	O
trên	O
đường	O
bộ	O
phải	B-qt
bắt	O
buộc	O
có	B-if1
đủ	I-if1
bộ	I-if1
phận	I-if1
giảm	I-if1
thanh	I-if1
giảm	I-if1
khói	I-if1
không	B-qt

hành	O
vi	O
giao	O
xe	B-tv
cơ	I-tv
giới	I-tv
cho	O
người	O
không	B-if3
đủ	I-if3
điều	I-if3
kiện	I-if3
để	I-if3
điều	I-if3
khiển	I-if3
xe	O
tham	O
gia	O
giao	O
thông	O
có	B-qt
bị	I-qt
nghiêm	I-qt
cấm	I-qt
hay	I-qt
không	I-qt

hành	O
vi	O
giao	O
xe	B-tv
máy	I-tv
chuyên	I-tv
dùng	I-tv
cho	O
người	O
không	B-if3
đủ	I-if3
điều	I-if3
kiện	I-if3
để	I-if3
điều	I-if3
khiển	I-if3
xe	O
tham	O
gia	O
giao	O
thông	O
có	B-qt
bị	I-qt
nghiêm	I-qt
cấm	I-qt
hay	I-qt
không	I-qt

hành	O
vi	O
điều	O
khiển	O
xe	B-tv
cơ	I-tv
giới	I-tv
chạy	B-a
quá	I-a
tốc	I-a
độ	I-a
quy	I-a
định	I-a
có	B-qt
bị	I-qt
nghiêm	I-qt
cấm	I-qt
hay	I-qt
không	I-qt

hành	O
vi	O
điều	O
khiển	O
xe	B-tv
cơ	I-tv
giới	I-tv
giành	B-a
đường	I-a
có	B-qt
bị	I-qt
nghiêm	I-qt
cấm	I-qt
hay	I-qt
không	I-qt

hành	O
vi	O
điều	O
khiển	O
xe	B-tv
cơ	I-tv
giới	I-tv
vượt	B-a
ẩu	I-a
có	B-qt
bị	I-qt
nghiêm	I-qt
cấm	I-qt
hay	I-qt
không	I-qt

ô	B-tv
tô	I-tv
tham	O
gia	O
giao	O
thông	O
trên	O
đường	O
bộ	O
phải	B-qt
có	I-qt
đủ	I-qt
các	I-qt
loại	I-qt
đèn	I-qt
gì	I-qt

xe	B-tv
máy	I-tv
kéo	I-tv
và	O
các	O
loại	O
xe	O
tương	O
tự	O
loại	O
đang	O
được	O
phép	O
hoạt	O
động	O
tham	O
gia	O
giao	O
thông	O
đi	O
tốc	B-qt
độ	I-qt
tối	I-qt
đa	I-qt
cho	I-qt
phép	I-qt
là	I-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
công	I-tv
nông	I-tv
và	O
các	O
loại	O
xe	O
tương	O
tự	O
loại	O
đang	O
được	O
phép	O
hoạt	O
động	O
tham	O
gia	O
giao	O
thông	O
đi	O
tốc	B-qt
độ	I-qt
tối	I-qt
đa	I-qt
cho	I-qt
phép	I-qt
là	I-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
lam	I-tv
và	O
các	O
loại	O
xe	O
tương	O
tự	O
loại	O
đang	O
được	O
phép	O
hoạt	O
động	O
tham	O
gia	O
giao	O
thông	O
đi	O
tốc	B-qt
độ	I-qt
tối	I-qt
đa	I-qt
cho	I-qt
phép	I-qt
là	I-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
lôi	I-tv
máy	I-tv
và	O
các	O
loại	O
xe	O
tương	O
tự	O
loại	O
đang	O
được	O
phép	O
hoạt	O
động	O
tham	O
gia	O
giao	O
thông	O
đi	O
tốc	B-qt
độ	I-qt
tối	I-qt
đa	I-qt
cho	I-qt
phép	I-qt
là	I-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
xích	I-tv
lô	I-tv
máy	I-tv
và	O
các	O
loại	O
xe	O
tương	O
tự	O
loại	O
đang	O
được	O
phép	O
hoạt	O
động	O
tham	O
gia	O
giao	O
thông	O
đi	O
tốc	B-qt
độ	I-qt
tối	I-qt
đa	I-qt
cho	I-qt
phép	I-qt
là	I-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
ba	I-tv
gác	I-tv
máy	I-tv
và	O
các	O
loại	O
xe	O
tương	O
tự	O
loại	O
đang	O
được	O
phép	O
hoạt	O
động	O
tham	O
gia	O
giao	O
thông	O
đi	O
tốc	B-qt
độ	I-qt
tối	I-qt
đa	I-qt
cho	I-qt
phép	I-qt
là	I-qt
bao	I-qt
nhiêu	I-qt

xe	B-tv
máy	I-tv
chuyên	I-tv
dùng	I-tv
và	O
các	O
loại	O
xe	O
tương	O
tự	O
loại	O
đang	O
được	O
phép	O
hoạt	O
động	O
tham	O
gia	O
giao	O
thông	O
đi	O
tốc	B-qt
độ	I-qt
tối	I-qt
đa	I-qt
cho	I-qt
phép	I-qt
là	I-qt
bao	I-qt
nhiêu	I-qt

người	O
điều	O
khiển	O
phương	O
tiện	O
giao	O
thông	O
trên	O
đường	O
phố	O
có	B-qt
được	I-qt
dừng	B-a
xe	O
trên	B-l
đường	I-l
xe	I-l
điện	I-l
hay	O
không	B-qt

người	O
điều	O
khiển	O
phương	O
tiện	O
giao	O
thông	O
trên	O
đường	O
phố	O
có	B-qt
được	I-qt
dừng	B-a
xe	O
trên	B-l
miệng	I-l
cống	I-l
thoát	I-l
nước	I-l
hay	O
không	B-qt

người	O
điều	O
khiển	O
phương	O
tiện	O
giao	O
thông	O
trên	O
đường	O
phố	O
có	B-qt
được	I-qt
dừng	B-a
xe	O
trên	B-l
miệng	I-l
hầm	I-l
của	I-l
đường	I-l
điện	I-l
thoại	I-l
hay	O
không	B-qt

người	O
điều	O
khiển	O
phương	O
tiện	O
giao	O
thông	O
trên	O
đường	O
phố	O
có	B-qt
được	I-qt
dừng	B-a
xe	O
chỗ	B-l
đường	I-l
điện	I-l
cao	I-l
thế	I-l
hay	O
không	B-qt

người	O
điều	O
khiển	O
phương	O
tiện	O
giao	O
thông	O
trên	O
đường	O
phố	O
có	B-qt
được	I-qt
dừng	B-a
xe	O
chỗ	B-l
dành	I-l
riêng	I-l
cho	I-l
xe	I-l
chữa	I-l
cháy	I-l
lấy	I-l
nước	I-l
hay	O
không	B-qt

người	O
điều	O
khiển	O
phương	O
tiện	O
giao	O
thông	O
trên	O
đường	O
phố	O
có	B-qt
được	I-qt
đỗ	B-a
xe	O
trên	B-l
đường	I-l
xe	I-l
điện	I-l
hay	O
không	B-qt

người	O
điều	O
khiển	O
phương	O
tiện	O
giao	O
thông	O
trên	O
đường	O
phố	O
có	B-qt
được	I-qt
đỗ	B-a
xe	O
trên	B-l
miệng	I-l
cống	I-l
thoát	I-l
nước	I-l
hay	O
không	B-qt

người	O
điều	O
khiển	O
phương	O
tiện	O
giao	O
thông	O
trên	O
đường	O
phố	O
có	B-qt
được	I-qt
đỗ	B-a
xe	O
miệng	B-l
hầm	I-l
của	I-l
đường	I-l
điện	I-l
thoại	I-l
hay	O
không	B-qt

người	O
điều	O
khiển	O
phương	O
tiện	O
giao	O
thông	O
trên	O
đường	O
phố	O
có	B-qt
được	I-qt
đỗ	B-a
xe	O
chỗ	B-l
đường	I-l
điện	I-l
cao	I-l
thế	I-l
hay	O
không	B-qt

người	O
điều	O
khiển	O
phương	O
tiện	O
giao	O
thông	O
trên	O
đường	O
phố	O
có	B-qt
được	I-qt
đỗ	B-a
xe	O
chỗ	B-l
dành	I-l
riêng	I-l
cho	I-l
xe	I-l
chữa	I-l
cháy	I-l
lấy	I-l
nước	I-l
hay	O
không	B-qt

ở	B-qt
những	I-qt
nơi	I-qt
nào	I-qt
không	B-a
được	I-a
lùi	I-a
xe	I-a

ở	B-qt
những	I-qt
nơi	I-qt
nào	I-qt
không	B-a
được	I-a
quay	I-a
đầu	I-a
xe	I-a

người	O
ngồi	O
trên	O
xe	B-tv
gắn	I-tv
máy	I-tv
khi	O
tham	O
gia	O
giao	O
thông	O
có	B-qt
được	I-qt
mang	B-if3
vác	I-if3
vật	I-if3
cồng	I-if3
kềnh	I-if3
hay	O
không	B-qt

người	O
ngồi	O
trên	O
xe	O
mô	B-tv
tô	I-tv
2	I-tv
bánh	I-tv
khi	O
tham	O
gia	O
giao	O
thông	O
có	B-qt
được	I-qt
mang	B-if3
vác	I-if3
vật	I-if3
cồng	I-if3
kềnh	I-if3
hay	O
